Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2020-09-28 20:30:39,"Upper Body",1h 15min,"Bench Press (Barbell)",1,55.0,5.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Bench Press (Barbell)",2,55.0,5.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Bench Press (Barbell)",3,55.0,5.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Bench Press (Barbell)",4,55.0,5.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Bench Press (Barbell)",5,55.0,4.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Iso-Lateral Incline Press",1,70.0,15.0,0,0.0,"",,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Iso-Lateral Incline Press",2,70.0,10.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Iso-Lateral Incline Press",3,70.0,8.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Iso-Lateral Incline Press",4,50.0,9.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Seated Row (Machine)",1,70.0,15.0,0,0.0,"",,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Seated Row (Machine)",2,70.0,15.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Seated Row (Machine)",3,70.0,15.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Seated Overhead Press (Dumbbell)",1,20.0,12.0,0,0.0,"",,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Seated Overhead Press (Dumbbell)",2,20.0,12.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Seated Overhead Press (Dumbbell)",3,20.0,12.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Lat Pulldown (Cable)",1,35.0,12.0,0,0.0,"",,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Lat Pulldown (Cable)",2,35.0,12.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Lat Pulldown (Cable)",3,35.0,9.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Bicep Curl (Barbell)",1,20.0,15.0,0,0.0,"",,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Bicep Curl (Barbell)",2,20.0,15.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Bicep Curl (Barbell)",3,20.0,15.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Tricep push down machine ",1,85.0,10.0,0,0.0,"",,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Tricep push down machine ",2,85.0,10.0,0,0.0,,,
2020-09-28 20:30:39,"Upper Body",1h 15min,"Tricep push down machine ",3,85.0,9.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Leg Press",1,180.0,15.0,0,0.0,"","",
2020-09-29 19:44:51,"Lower Body #1",56min,"Leg Press",2,180.0,15.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Leg Press",3,180.0,15.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Leg Press",4,180.0,15.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Deadlift (Barbell)",1,50.0,10.0,0,0.0,"",,
2020-09-29 19:44:51,"Lower Body #1",56min,"Deadlift (Barbell)",2,50.0,10.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Deadlift (Barbell)",3,50.0,12.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Deadlift (Barbell)",4,50.0,12.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Bulgarian Split Squat",1,25.0,10.0,0,0.0,"",,
2020-09-29 19:44:51,"Lower Body #1",56min,"Bulgarian Split Squat",2,25.0,10.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Bulgarian Split Squat",3,25.0,10.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Seated Leg Curl (Machine)",1,40.0,15.0,0,0.0,"",,
2020-09-29 19:44:51,"Lower Body #1",56min,"Seated Leg Curl (Machine)",2,40.0,15.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Seated Leg Curl (Machine)",3,40.0,10.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Seated Calf Raise (Plate Loaded)",1,30.0,12.0,0,0.0,"",,
2020-09-29 19:44:51,"Lower Body #1",56min,"Seated Calf Raise (Plate Loaded)",2,30.0,12.0,0,0.0,,,
2020-09-29 19:44:51,"Lower Body #1",56min,"Seated Calf Raise (Plate Loaded)",3,30.0,12.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Incline Bench Press (Dumbbell)",1,35.0,10.0,0,0.0,"","",
2020-10-01 12:46:30,"Push",59min,"Incline Bench Press (Dumbbell)",2,35.0,10.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Incline Bench Press (Dumbbell)",3,35.0,10.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Incline Bench Press (Dumbbell)",4,35.0,7.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Pec Deck (Machine)",1,55.0,15.0,0,0.0,"",,
2020-10-01 12:46:30,"Push",59min,"Pec Deck (Machine)",2,55.0,15.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Pec Deck (Machine)",3,55.0,15.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Lateral Raise (Dumbbell)",1,10.0,15.0,0,0.0,"",,
2020-10-01 12:46:30,"Push",59min,"Lateral Raise (Dumbbell)",2,10.0,11.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Lateral Raise (Dumbbell)",3,10.0,8.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Triceps Pushdown (Cable - Straight Bar)",1,22.5,12.0,0,0.0,"",,
2020-10-01 12:46:30,"Push",59min,"Triceps Pushdown (Cable - Straight Bar)",2,27.5,12.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Triceps Pushdown (Cable - Straight Bar)",3,27.5,10.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Face Pull (Cable)",1,17.5,15.0,0,0.0,"",,
2020-10-01 12:46:30,"Push",59min,"Face Pull (Cable)",2,32.5,15.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Face Pull (Cable)",3,37.5,12.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Skullcrusher (Barbell)",1,0.0,12.0,0,0.0,"",,
2020-10-01 12:46:30,"Push",59min,"Skullcrusher (Barbell)",2,10.0,12.0,0,0.0,,,
2020-10-01 12:46:30,"Push",59min,"Skullcrusher (Barbell)",3,10.0,12.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Seated Row (Cable)",1,50.0,12.0,0,0.0,"","",
2020-10-02 21:48:20,"Pull",1h 24min,"Seated Row (Cable)",2,50.0,12.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Seated Row (Cable)",3,50.0,8.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Seated Row (Cable)",4,50.0,8.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Iso Lateral Front Lat Pulldown ",1,25.0,12.0,0,0.0,"",,
2020-10-02 21:48:20,"Pull",1h 24min,"Iso Lateral Front Lat Pulldown ",2,45.0,12.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Iso Lateral Front Lat Pulldown ",3,45.0,12.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Reverse Fly (Machine)",1,30.0,15.0,0,0.0,"",,
2020-10-02 21:48:20,"Pull",1h 24min,"Reverse Fly (Machine)",2,30.0,15.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Reverse Fly (Machine)",3,30.0,15.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Bicep Curl (Dumbbell)",1,15.0,12.0,0,0.0,"",,
2020-10-02 21:48:20,"Pull",1h 24min,"Bicep Curl (Dumbbell)",2,15.0,12.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Bicep Curl (Dumbbell)",3,15.0,12.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Hammer Curl (Dumbbell)",1,20.0,7.0,0,0.0,"",,
2020-10-02 21:48:20,"Pull",1h 24min,"Hammer Curl (Dumbbell)",2,20.0,6.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Hammer Curl (Dumbbell)",3,20.0,6.0,0,0.0,,,
2020-10-02 21:48:20,"Pull",1h 24min,"Bicep Curl Behind Body ",1,7.5,12.0,0,0.0,"",,
2020-10-02 21:48:20,"Pull",1h 24min,"Bicep Curl Behind Body ",2,12.5,6.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Bench Press (Barbell)",W,0.0,12.0,0,0.0,"","",
2020-10-05 15:40:27,"Upper Body",1h 17min,"Bench Press (Barbell)",W,20.0,12.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Bench Press (Barbell)",1,60.0,4.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Bench Press (Barbell)",2,60.0,3.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Bench Press (Barbell)",3,60.0,3.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Bench Press (Barbell)",4,60.0,3.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Bench Press (Barbell)",5,60.0,3.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Iso-Lateral Incline Press",1,70.0,8.0,0,0.0,"",,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Iso-Lateral Incline Press",2,60.0,5.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Iso-Lateral Incline Press",3,50.0,7.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Iso-Lateral Incline Press",4,50.0,9.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Seated Overhead Press (Dumbbell)",1,25.0,10.0,0,0.0,"",,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Seated Overhead Press (Dumbbell)",2,25.0,10.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Seated Overhead Press (Dumbbell)",3,25.0,7.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Iso-Lateral Row (Machine)",1,45.0,12.0,0,0.0,"",,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Iso-Lateral Row (Machine)",2,55.0,12.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Iso-Lateral Row (Machine)",3,55.0,12.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Lat Pulldown (Cable)",1,35.0,12.0,0,0.0,"",,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Lat Pulldown (Cable)",2,35.0,12.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Lat Pulldown (Cable)",3,35.0,10.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Bicep Curl (Barbell)",1,40.0,8.0,0,0.0,"",,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Bicep Curl (Barbell)",2,40.0,6.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Bicep Curl (Barbell)",3,40.0,7.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Tricep Dips Machine ",1,70.0,12.0,0,0.0,"",,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Tricep Dips Machine ",2,115.0,10.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Tricep Dips Machine ",3,115.0,6.0,0,0.0,,,
2020-10-05 15:40:27,"Upper Body",1h 17min,"Tricep Dips Machine ",D,50.0,12.0,0,0.0,,,
2020-10-06 21:18:01,"Lower Body #1",54min,"Deadlift (Barbell)",1,70.0,8.0,0,0.0,"","",
2020-10-06 21:18:01,"Lower Body #1",54min,"Deadlift (Barbell)",2,70.0,10.0,0,0.0,,,
2020-10-06 21:18:01,"Lower Body #1",54min,"Deadlift (Barbell)",3,70.0,8.0,0,0.0,,,
2020-10-06 21:18:01,"Lower Body #1",54min,"Deadlift (Barbell)",4,70.0,6.0,0,0.0,,,
2020-10-06 21:18:01,"Lower Body #1",54min,"Leg Press",1,200.0,15.0,0,0.0,"",,
2020-10-06 21:18:01,"Lower Body #1",54min,"Leg Press",2,200.0,12.0,0,0.0,,,
2020-10-06 21:18:01,"Lower Body #1",54min,"Leg Press",3,200.0,12.0,0,0.0,,,
2020-10-06 21:18:01,"Lower Body #1",54min,"Leg Press",4,200.0,12.0,0,0.0,,,
2020-10-06 21:18:01,"Lower Body #1",54min,"Bulgarian Split Squat",1,30.0,10.0,0,0.0,"",,
2020-10-06 21:18:01,"Lower Body #1",54min,"Bulgarian Split Squat",2,30.0,8.0,0,0.0,,,
2020-10-06 21:18:01,"Lower Body #1",54min,"Seated Leg Curl (Machine)",1,45.0,15.0,0,0.0,"",,
2020-10-06 21:18:01,"Lower Body #1",54min,"Seated Leg Curl (Machine)",2,45.0,15.0,0,0.0,,,
2020-10-06 21:18:01,"Lower Body #1",54min,"Seated Leg Curl (Machine)",3,45.0,15.0,0,0.0,,,
2020-10-06 21:18:01,"Lower Body #1",54min,"Seated Calf Raise (Plate Loaded)",1,35.0,15.0,0,0.0,"",,
2020-10-06 21:18:01,"Lower Body #1",54min,"Seated Calf Raise (Plate Loaded)",2,35.0,12.0,0,0.0,,,
2020-10-06 21:18:01,"Lower Body #1",54min,"Seated Calf Raise (Plate Loaded)",3,35.0,12.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Incline Bench Press (Dumbbell)",1,35.0,8.0,0,0.0,"","",
2020-10-08 21:30:31,"Push",1h 8min,"Incline Bench Press (Dumbbell)",2,35.0,10.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Incline Bench Press (Dumbbell)",3,35.0,6.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Incline Bench Press (Dumbbell)",4,35.0,5.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Pec Deck (Machine)",1,65.0,15.0,0,0.0,"",,
2020-10-08 21:30:31,"Push",1h 8min,"Pec Deck (Machine)",2,65.0,12.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Pec Deck (Machine)",3,65.0,10.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Lateral Raise (Cable)",1,5.0,12.0,0,0.0,"",,
2020-10-08 21:30:31,"Push",1h 8min,"Lateral Raise (Cable)",2,5.0,12.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Lateral Raise (Cable)",3,5.0,12.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,12.0,0,0.0,"",,
2020-10-08 21:30:31,"Push",1h 8min,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,12.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,8.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Triceps Pushdown (Cable - Straight Bar)",D,10.0,16.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Face Pull (Cable)",1,37.5,15.0,0,0.0,"",,
2020-10-08 21:30:31,"Push",1h 8min,"Face Pull (Cable)",2,37.5,15.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Face Pull (Cable)",3,37.5,15.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Skullcrusher (Barbell)",1,20.0,9.0,0,0.0,"",,
2020-10-08 21:30:31,"Push",1h 8min,"Skullcrusher (Barbell)",2,20.0,6.0,0,0.0,,,
2020-10-08 21:30:31,"Push",1h 8min,"Skullcrusher (Barbell)",3,20.0,5.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Seated Row (Cable)",1,60.0,10.0,0,0.0,"","",
2020-10-09 12:42:53,"Pull",42min,"Seated Row (Cable)",2,60.0,9.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Seated Row (Cable)",3,60.0,5.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Seated Row (Cable)",D,27.5,10.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Iso Lateral Front Lat Pulldown ",1,45.0,12.0,0,0.0,"",,
2020-10-09 12:42:53,"Pull",42min,"Iso Lateral Front Lat Pulldown ",2,45.0,12.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Iso Lateral Front Lat Pulldown ",3,45.0,10.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Reverse Fly (Machine)",1,40.0,15.0,0,0.0,"",,
2020-10-09 12:42:53,"Pull",42min,"Reverse Fly (Machine)",2,40.0,15.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Reverse Fly (Machine)",3,40.0,12.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Hammer Curl (Dumbbell)",1,15.0,12.0,0,0.0,"",,
2020-10-09 12:42:53,"Pull",42min,"Hammer Curl (Dumbbell)",2,15.0,12.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Hammer Curl (Dumbbell)",3,15.0,12.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Bicep Curl (Dumbbell)",1,20.0,7.0,0,0.0,"",,
2020-10-09 12:42:53,"Pull",42min,"Bicep Curl (Dumbbell)",2,20.0,6.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Bicep Curl (Dumbbell)",3,20.0,5.0,0,0.0,,,
2020-10-09 12:42:53,"Pull",42min,"Bicep Curl (Dumbbell)",D,10.0,10.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Squat (Barbell)",1,0.0,12.0,0,0.0,"","",
2020-10-10 20:35:34,"Lower Body #2",49min,"Squat (Barbell)",2,70.0,12.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Squat (Barbell)",3,70.0,12.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Squat (Barbell)",4,70.0,12.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Lunge (Dumbbell)",1,30.0,10.0,0,0.0,"",,
2020-10-10 20:35:34,"Lower Body #2",49min,"Lunge (Dumbbell)",2,30.0,8.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Lunge (Dumbbell)",3,30.0,8.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Leg Extension (Machine)",1,40.0,15.0,0,0.0,"",,
2020-10-10 20:35:34,"Lower Body #2",49min,"Leg Extension (Machine)",2,40.0,15.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Leg Extension (Machine)",3,40.0,12.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Leg Extension (Machine)",D,20.0,12.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Lying Leg Curl (Machine)",1,55.0,15.0,0,0.0,"",,
2020-10-10 20:35:34,"Lower Body #2",49min,"Lying Leg Curl (Machine)",2,55.0,12.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Lying Leg Curl (Machine)",3,55.0,12.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Calf Press on Seated Leg Press",1,55.0,15.0,0,0.0,"",,
2020-10-10 20:35:34,"Lower Body #2",49min,"Calf Press on Seated Leg Press",2,55.0,15.0,0,0.0,,,
2020-10-10 20:35:34,"Lower Body #2",49min,"Calf Press on Seated Leg Press",3,55.0,15.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bench Press (Barbell)",W,0.0,12.0,0,0.0,"","",
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bench Press (Barbell)",W,10.0,12.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bench Press (Barbell)",W,20.0,12.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bench Press (Barbell)",1,60.0,4.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bench Press (Barbell)",2,60.0,4.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bench Press (Barbell)",3,60.0,3.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bench Press (Barbell)",4,60.0,3.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bench Press (Barbell)",5,60.0,3.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Iso-Lateral Incline Press",1,50.0,12.0,0,0.0,"",,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Iso-Lateral Incline Press",2,60.0,12.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Iso-Lateral Incline Press",3,60.0,10.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Iso-Lateral Incline Press",4,60.0,10.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bent Over Row (Barbell)",1,50.0,12.0,0,0.0,"",,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bent Over Row (Barbell)",2,50.0,10.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bent Over Row (Barbell)",3,50.0,8.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bent Over Row (Barbell)",4,50.0,8.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Seated Overhead Press (Dumbbell)",1,25.0,10.0,0,0.0,"",,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Seated Overhead Press (Dumbbell)",2,25.0,10.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Seated Overhead Press (Dumbbell)",3,25.0,10.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Lat Pulldown (Cable)",1,42.5,10.0,0,0.0,"",,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Lat Pulldown (Cable)",2,42.5,10.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Lat Pulldown (Cable)",3,42.5,8.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bicep Curl (EZ Bar)",1,20.0,10.0,0,0.0,"",,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bicep Curl (EZ Bar)",2,20.0,10.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Bicep Curl (EZ Bar)",3,20.0,5.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Tricep Dips Machine ",1,115.0,10.0,0,0.0,"",,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Tricep Dips Machine ",2,115.0,10.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Tricep Dips Machine ",3,115.0,6.0,0,0.0,,,
2020-10-12 14:31:18,"Upper Body",1h 16min,"Tricep Dips Machine ",D,55.0,12.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Deadlift (Barbell)",W,20.0,10.0,0,0.0,"","",
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Deadlift (Barbell)",1,90.0,5.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Deadlift (Barbell)",2,90.0,5.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Deadlift (Barbell)",3,90.0,5.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Deadlift (Barbell)",4,90.0,4.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Leg Press",1,200.0,15.0,0,0.0,"",,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Leg Press",2,200.0,15.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Leg Press",3,200.0,15.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Bulgarian Split Squat",1,25.0,10.0,0,0.0,"",,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Bulgarian Split Squat",2,25.0,10.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Bulgarian Split Squat",3,25.0,10.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Seated Leg Curl (Machine)",1,50.0,15.0,0,0.0,"",,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Seated Leg Curl (Machine)",2,50.0,15.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Seated Leg Curl (Machine)",3,50.0,15.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Hip Abductor (Machine)",1,60.0,15.0,0,0.0,"",,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Hip Abductor (Machine)",2,60.0,15.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Hip Abductor (Machine)",3,60.0,15.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Seated Calf Raise (Plate Loaded)",1,25.0,15.0,0,0.0,"",,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Seated Calf Raise (Plate Loaded)",2,25.0,15.0,0,0.0,,,
2020-10-13 20:59:36,"Lower Body #1",1h 17min,"Seated Calf Raise (Plate Loaded)",3,10.0,10.0,0,0.0,,,
2020-10-15 20:57:50,"Push",1h 10min,"Bench Press (Barbell)",W,0.0,12.0,0,0.0,"","",
2020-10-15 20:57:50,"Push",1h 10min,"Bench Press (Barbell)",W,10.0,20.0,0,0.0,,,
2020-10-15 20:57:50,"Push",1h 10min,"Bench Press (Barbell)",1,40.0,10.0,0,0.0,,,
2020-10-15 20:57:50,"Push",1h 10min,"Bench Press (Barbell)",2,40.0,8.0,0,0.0,,,
2020-10-15 20:57:50,"Push",1h 10min,"Bench Press (Barbell)",3,40.0,8.0,0,0.0,,,
2020-10-15 20:57:50,"Push",1h 10min,"Incline Bench Press (Dumbbell)",1,35.0,7.0,0,0.0,"",,
2020-10-15 20:57:50,"Push",1h 10min,"Incline Bench Press (Dumbbell)",2,30.0,9.0,0,0.0,,,
2020-10-15 20:57:50,"Push",1h 10min,"Incline Bench Press (Dumbbell)",3,30.0,8.0,0,0.0,,,
2020-10-15 20:57:50,"Push",1h 10min,"Incline Bench Press (Dumbbell)",4,30.0,6.0,0,0.0,,,
2020-10-15 20:57:50,"Push",1h 10min,"Pec Deck (Machine)",1,60.0,15.0,0,0.0,"",,
2020-10-15 20:57:50,"Push",1h 10min,"Pec Deck (Machine)",2,60.0,15.0,0,0.0,,,
2020-10-15 20:57:50,"Push",1h 10min,"Pec Deck (Machine)",3,60.0,12.0,0,0.0,,,
2020-10-15 20:57:50,"Push",1h 10min,"Pec Deck (Machine)",D,30.0,12.0,0,0.0,,,
